ROW,MOV_ID,TITLE,Budget,Reception,Recency,Length,Genre,Tempo,Fanfare
958,1237,No Reservations,0.0518,-0.2926,0.3658,-1.2021,-0.3946,0.6151,-0.1597
959,1238,Transporter 2,0.5006,-0.8554,-0.0789,0.319,-0.0923,-0.9567,1.9284
960,1239,Reign of Fire,0.4807,-1.2993,-0.0128,-1.2061,1.0789,-0.0514,0.3505
961,1240,Wag the Dog,-0.1581,0.9736,-0.9237,-0.9774,-0.5976,-0.2056,-0.586
962,1242,The Devils Own,0.4494,-0.2479,-0.1655,-0.5391,0.6163,0.7433,0.0893
963,1245,Rambo,0.5643,-1.0967,-0.123,0.2898,-0.2323,-1.5628,1.0004
964,1246,Death at a Funeral,-0.0874,-0.715,0.2729,0.1752,-1.4677,-0.584,0.7007
965,1248,Spanglish,0.3278,0.1247,0.7361,-1.0576,-0.7492,0.8629,-0.0938
966,1249,Because I Said So,0.0817,-1.252,0.1194,-1.4499,-0.5463,0.6408,-0.7762
967,1250,The Unborn,-0.031,-2.3571,-0.161,0.764,-0.8213,0.4727,0.0916
968,1253,Final Destination 5,0.2209,-0.6622,0.6603,0.7657,-0.7412,0.0424,1.5304
969,1254,Casino,-0.025,1.5634,-1.0141,-0.4398,-0.6197,-1.6168,0.2659
970,1255,Welcome Home Roscoe Jenkins,-0.0026,-0.7816,-0.0126,-0.7314,-0.025,0.8863,-0.22
971,1256,Step Up 3-D,0.1187,-0.8854,0.5373,0.9024,-1.57,0.5901,0.628
972,1257,Time Bandits,-0.3458,0.5332,-2.3584,-0.1175,1.4879,-0.1791,0.0806
973,1258,Resident Evil: Retribution,0.5715,-1.0365,-0.5022,0.9736,0.3367,-1.4296,0.6612
974,1259,Lady in the Water,0.794,-0.9651,0.2319,-1.4129,-0.6011,0.0698,-0.66
975,1261,White Nights,-0.4106,0.1729,-1.7004,-0.0971,-0.5314,0.6778,-1.0449
976,1262,Drag Me to Hell,0.333,0.5934,0.2143,0.6006,-1.6093,-0.8592,1.1993
977,1263,The Cabin in the Woods,0.0782,0.2671,1.2103,0.6065,-0.9102,0.1154,2.4777
978,1264,Fever Pitch,0.19,-0.5812,0.3344,-0.2133,-2.1406,-0.6794,1.02
979,1266,Dirty Rotten Scoundrels,-0.2944,0.8436,-1.3127,-0.3589,0.0972,0.6204,-0.1955
980,1268,Tyler Perrys Meet the Browns,0.1009,-0.2657,-0.4278,-1.0456,-0.4402,0.1358,-1.1034
981,1269,Donnie Brasco,0.0546,0.8915,-0.693,-0.683,0.2477,-0.0656,0.279
982,1270,The Fisher King,-0.3369,0.6719,-1.3691,-0.0714,0.2813,0.2603,0.1422
983,1275,Exorcist: The Beginning,0.3822,-1.1463,-0.4877,-1.269,-1.2023,0.0882,-2.0324
984,1276,Aliens Vs. Predator - Requiem,0.1606,-2.9308,-0.5131,0.6337,0.3774,-0.5647,0.1357
985,1277,The Hills Have Eyes,0.01,-0.96,0.1927,-1.0076,-0.028,1.3039,0.2374
986,1278,The Hours,-0.3117,1.1146,0.8763,-0.7281,-0.3453,1.0886,0.743
987,1281,Orphan,0.1405,-1.2228,0.2463,-0.6937,-0.0192,1.0025,-0.0717
988,1282,Bandits,0.5944,0.2201,0.0845,-2.1963,-0.6181,-1.6688,0.1948
989,1283,High Crimes,0.2837,-0.3488,0.193,-1.4443,0.6628,-0.3184,1.0956
990,1284,About a Boy,0.0115,0.6775,0.46,-0.9552,-0.8373,1.2428,-0.0915
991,1285,Gosford Park,-0.5341,1.5634,0.6471,-0.5515,-1.266,0.9592,0.3673
992,1287,A Walk to Remember,0.1215,-0.9961,-0.4738,-1.2288,-0.6456,0.7829,-0.7633
993,1289,Private Parts,0.0451,-0.1254,-0.7208,-0.4134,-0.0003,1.3724,0.0109
994,1290,What to Expect When Youre Expecting,0.1335,-0.7109,0.6583,-0.8858,-0.0574,1.0455,0.1896
995,1292,Out of Time,0.3825,-0.0036,0.2863,-1.4849,0.9681,-0.3451,1.4579
996,1295,The Last Exorcism,0.0571,-0.0201,0.7722,-0.9165,0.1729,1.5085,1.3706
997,1296,John Tucker Must Die,0.0883,-1.2665,-0.0498,0.4767,-1.3746,0.0803,0.5051
998,1297,The Siege,0.3562,0.0601,-0.3944,-0.9506,-0.0348,-0.0469,-0.1974
999,1298,The Ides of March,0.1919,0.4479,1.1294,-1.6003,0.8354,-0.2559,1.8002
1000,1300,The Water Horse: Legend of the Deep,0.0867,-0.3024,-0.5528,-0.3541,1.916,-0.2634,0.774
1001,1301,Windtalkers,0.6384,0.035,0.4899,-0.7284,-0.7022,0.4165,-0.2711
1002,1302,Falling Down,-0.098,0.0391,-1.4682,-1.2311,-0.5768,-0.5851,-1.2878
1003,1304,Brewsters Millions,-0.3562,0.4352,-2.0795,-0.2932,0.1943,0.6919,-0.8545
1004,1307,Max Payne,0.4714,-1.7743,-0.2172,-1.3378,1.263,-0.1098,0.346
1005,1308,Stranger Than Fiction,0.1213,0.2288,0.3604,-1.3176,0.2246,0.0393,0.7645
1006,1310,Pleasantville,0.4995,0.9604,0.0698,-0.2431,0.1128,0.7382,0.8972
1007,1311,Duplicity,0.3254,0.4912,0.7546,-0.7378,1.2688,-0.1653,1.8863
1008,1315,Blue Crush,-0.0069,-0.3583,0.2589,-1.2231,-0.7649,1.4456,0.2496
1009,1317,You Got Served,-0.286,-1.5161,0.0325,0.706,-1.5809,0.9054,0.5412
1010,1320,The Faculty,-0.0721,0.4743,-0.8704,-1.0841,-0.7091,-0.1982,-0.3701
1011,1321,Hanna,0.2516,0.2921,0.9524,-1.5123,0.9001,-0.4397,1.9247
1012,1322,Bridget Jones: The Edge of Reason,0.2302,-0.4888,0.4849,-0.7991,-0.0619,1.1479,-0.0548
1013,1323,There Will Be Blood,-0.4227,1.7259,1.2005,-0.3183,-0.5744,0.4758,1.4854
1014,1325,Legion,0.129,-1.5925,-0.24,-0.7293,1.3327,0.6732,0.1251
1015,1326,The Piano,-0.5767,1.3674,-0.2867,-0.0678,0.5875,0.7486,0.6219
1016,1327,Resident Evil,0.3123,-1.6325,-0.6026,0.0654,-0.4025,-1.5705,0.6221
1017,1329,Righteous Kill,0.4705,-2.2087,0.0272,-1.23,1.254,0.2848,-0.047
1018,1330,Collateral Damage,0.6803,-0.5467,-0.0496,-1.7214,0.576,-1.1441,0.1
1019,1332,Enough,0.2869,-1.0173,-0.2531,-1.5565,0.4464,-0.6689,-0.0333
1020,1334,Manhattan,-0.6681,1.8274,-2.7851,0.4211,-2.131,-2.462,-1.0335
1021,1335,The Illusionist,-0.4266,0.4823,0.6593,-0.5864,-0.8117,1.7965,-0.0125
1022,1336,The Ladykillers,0.1572,0.6292,0.226,-1.6853,0.1582,-0.8677,0.5662
1023,1337,The Beach,0.3074,0.1139,0.0268,-1.3231,-0.3415,-0.2074,0.153
1024,1339,Epic Movie,0.1551,-2.9763,-0.4648,0.4391,-1.2927,0.2998,-0.728
1025,1341,Jackie Brown,-0.1446,0.8447,-0.4687,-0.5149,0.5255,-0.6883,1.2691
1026,1342,30 Days of Night,0.3843,-0.3141,0.278,-0.6726,-0.1146,1.1398,0.5243
1027,1344,The Texas Chainsaw Massacre: The Beginning,0.0985,-2.1317,-0.3315,0.4908,-1.1562,0.2882,0.1538
1028,1345,Little Nicky,0.439,-1.5109,0.0502,0.1427,-1.3422,-0.2608,0.0987
1029,1346,Crazy Heart,-0.5309,1.4918,1.1811,-0.3869,0.1362,1.4568,1.5196
1030,1347,Burlesque,0.2935,-0.9237,0.9519,-1.1382,0.0271,1.2819,0.3009
1031,1350,Body of Lies,0.5502,0.5747,0.2149,-1.7302,-1.1284,-1.4864,-0.5216
1032,1351,Dead Man Walking,-0.518,1.1947,-0.0045,0.0185,0.2814,1.4686,0.8474
1033,1352,Lakeview Terrace,-0.0098,-0.4442,0.1098,-1.3509,-0.183,0.1986,0.1834
1034,1353,Anna and the King,0.2628,-0.1515,0.2024,-0.4016,-1.3876,0.9056,-0.9853
1035,1355,Pitch Black,-0.0037,-0.6507,-0.2924,-1.1118,1.0823,0.0366,0.7562
1036,1357,The Crazies,0.074,-0.708,0.4644,-0.8633,0.1479,1.3739,0.4015
1037,1359,Undercover Brother,-0.1221,-0.1182,0.1694,0.4665,-1.1132,-0.0997,1.3349
1038,1360,Postcards from the Edge,-0.3137,1.2382,-1.1115,-0.4257,-0.4468,0.9907,-0.4119
1039,1361,The Sisterhood of the Traveling Pants,-0.122,0.0201,0.5499,-1.0106,-0.8557,1.2392,0.4408
1040,1362,Something Borrowed,0.1538,-1.4157,0.564,-1.1732,-0.2543,1.2097,-0.2753
1041,1363,Fracture,0.2285,-0.0842,0.3845,-1.2658,0.7653,-0.1647,1.2306
1042,1364,Primary Colors,0.0825,0.9528,-0.1405,-0.6255,-0.9486,0.1676,0.1115
1043,1368,French Kiss,-0.1568,-0.0181,-1.1244,-0.6478,-0.2458,0.5506,-0.767
1044,1369,Happy Gilmore,-0.1406,-1.5714,-1.4953,0.6409,-1.695,-0.1674,-0.6741
1045,1370,Little Shop of Horrors,-0.4701,1.1234,-1.4523,1.2639,-0.7194,-0.3008,0.8669
1046,1371,About Last Night...,-0.5049,0.6537,-1.7768,0.1904,0.4044,0.7353,-0.9395
1047,1372,Stardust,0.4725,0.25,0.4407,-0.7968,1.408,-0.7204,1.4598
1048,1373,The Ghost and the Darkness,-0.2169,0.107,-1.0177,0.0292,0.9953,1.2694,0.4853
1049,1374,Surrogates,0.582,-1.5531,0.0995,0.4945,1.4783,-1.6766,1.9207
1050,1375,Spy Kids: All the Time in the World,0.1852,-0.7454,-0.5339,-0.048,-1.0763,-1.9362,0.3785
1051,1376,Rock of Ages,0.4323,-0.6839,-0.3606,-0.2693,-0.0445,0.5746,-0.7191
1052,1377,Running Scared,-0.3188,-0.1811,-2.1028,-0.1383,1.4084,-0.0837,-0.087
1053,1380,Midnight Run,-0.2108,0.278,-1.2892,-0.0361,1.5045,0.3073,0.8387
1054,1381,Pride and Prejudice,-0.1733,1.3069,1.0849,-0.5778,-0.5901,1.0898,0.9288
1055,1382,Last Holiday,0.0129,-0.3528,0.3369,-0.9357,-0.6604,1.2075,-0.1175
1056,1383,The Terminator,0.2936,1.4731,-2.221,-0.1531,1.9221,-0.8286,1.2589
1057,1385,Evolution,0.6648,-0.3834,-0.2524,-1.5061,0.4487,-0.9474,-0.35
1058,1386,Cruel Intentions,-0.0418,-1.2173,-0.4671,0.3398,-0.748,-0.4665,1.2381
1059,1387,Higher Learning,-0.1508,0.0026,-0.9072,-0.4175,-0.6654,0.8106,-0.7733
1060,1389,Annie Hall,-0.5535,1.0953,-3.242,0.2349,-2.3924,-2.1619,-0.985
1061,1390,Meet the Spartans,0.0866,-3.1166,-0.6592,0.6326,-1.0979,0.3464,-1.0023
1062,1391,The Original Kings of Comedy,-0.3154,1.1243,-0.1573,-1.3701,-1.129,-0.1012,-0.1756
1063,1392,Scream 4,0.3753,-0.3092,0.1884,-1.6229,-0.7696,-0.1031,-0.4199
1064,1395,Head of State,-0.0644,-1.2091,0.318,0.3742,-1.1918,0.1967,1.0957
1065,1396,Ninja Assassin,0.1508,-1.7464,-0.0125,0.5747,0.2818,-1.1547,1.1174
1066,1397,Spaceballs,-0.2541,-0.6092,-1.4075,1.0779,0.486,-0.6334,1.3847
1067,1398,Harold and Kumar Escape from Guantanamo Bay,-0.0206,-0.5503,0.4068,-0.906,-0.0243,1.5043,0.5846
1068,1399,Showtime,0.5722,-1.576,0.0914,0.0814,-0.2131,-1.3514,0.9767
1069,1401,Bill and Teds Bogus Journey,-0.3054,-0.915,-1.3275,1.3763,-0.6543,0.4597,0.3888
1070,1402,Dead Again,-0.2131,0.4961,-1.0791,-0.565,1.3534,0.0074,0.6487
1071,1403,Seven Years in Tibet,-0.023,-0.1859,-0.4822,-0.3197,0.3022,0.7998,0.3906
1072,1404,40 Days and 40 Nights,-0.0046,-0.7034,0.1863,0.0642,-1.6848,-0.4087,0.7534
1073,1405,First Sunday,0.0771,-1.8924,-0.0081,0.6767,0.0056,-0.3544,1.1074
1074,1406,The Brothers Grimm,0.6061,-0.233,0.335,-1.6315,0.4681,-1.1526,0.5053
1075,1407,"Big Mommas: Like Father, Like Son",0.2868,-2.2911,-0.3322,-1.0567,0.9327,0.0862,-0.6581
1076,1408,Jeepers Creepers,-0.0805,-1.0119,-0.048,0.3348,-1.1558,0.2434,1.4881
1077,1411,St. Elmos Fire,-0.3698,0.4618,-2.3247,-0.4037,-0.6825,0.3354,-1.8206
1078,1412,Mars Attacks!,0.3605,0.3066,-1.1913,-1.0874,0.3325,-0.9244,-0.3184
1079,1416,For Colored Girls,0.0705,-0.1032,0.4282,-1.476,-1.4636,0.1269,-0.5783
1080,1419,Red Riding Hood,0.4103,-1.1515,0.7562,-1.6722,-0.2578,0.3777,-0.0634
1081,1420,Pans Labyrinth,-0.3268,1.7383,0.9569,-0.9742,-0.2383,0.415,1.1355
1082,1421,The Nativity Story,0.0123,-0.3283,0.3683,-0.9747,-1.0939,1.7785,-0.3031
1083,1422,Out of Sight,0.1324,1.4189,-0.6867,-1.7231,-0.4617,-1.7893,0.227
1084,1423,In Time,0.5414,-0.6456,0.7159,-1.5817,1.849,-0.9813,1.835
1085,1424,Abraham Lincoln: Vampire Hunter,0.3782,-0.3122,-0.148,-0.3088,1.6798,0.1485,0.5398
1086,1425,Invictus,0.2169,1.4023,0.1202,-1.8357,-2.1592,-1.6461,-1.1064
1087,1427,Raising Helen,0.2534,-0.7409,-0.0825,-1.5789,-1.1211,0.0593,-0.7984
1088,1428,Paul,0.376,-0.0439,0.8676,-1.3191,0.9779,-0.046,1.3524
1089,1430,Man of the Year,0.1178,-0.2747,-0.0687,-1.8589,-1.3032,-0.6461,-0.8946
1090,1431,J. Edgar,0.0917,0.9881,0.3225,-2.0721,-2.4603,-1.7301,-1.192
1091,1432,The Roommate,0.06,-2.8596,-0.1861,0.4529,0.0175,-0.3439,0.7814
1092,1433,Jumping the Broom,-0.1859,-0.2528,0.6714,-0.7655,0.0343,1.2892,0.8175
1093,1435,Uptown Girls,-0.0544,-1.6915,0.0501,0.2481,-1.4588,0.0333,0.4817
1094,1436,28 Days,0.139,-0.6013,-0.1338,-0.9108,-0.7505,1.4967,-0.5254
1095,1437,Tyler Perrys The Family That Preys,-0.0147,0.0981,-0.7021,-0.5451,-0.1993,0.2204,-0.8272
1096,1438,The Change-Up,0.408,-0.9826,0.7082,-1.349,-0.4398,0.7362,-0.3609
1097,1439,30 Minutes or Less,0.2472,-0.9099,0.8814,-0.0929,-0.1509,-0.9675,2.1944
1098,1441,Fight Club,0.3945,0.8286,0.0959,-1.0131,0.3629,-0.9022,1.1881
1099,1442,Sphere,0.559,-0.6801,-1.2249,-1.3711,0.9862,-2.841,-0.0653
1100,1443,State of Play,0.1851,0.2213,0.4074,-1.3499,0.7186,-0.6233,1.375
1101,1445,Carlitos Way,-0.2208,0.225,-1.7175,-0.1524,0.2121,-0.342,-0.3164
1102,1446,Thats My Boy,0.0603,-0.6691,0.0132,-0.1271,0.7013,1.157,-0.0725
1103,1447,Matchstick Men,0.4175,0.6927,-0.2173,-2.0514,-0.5949,-1.8039,0.3278
1104,1448,16 Blocks,0.416,0.0605,-0.1967,-1.8625,0.1506,-1.2468,0.3651
1105,1451,Notorious,-0.1621,-0.0844,0.5184,-0.5016,-0.5335,1.405,0.0923
1106,1452,Bounce,-0.1303,-0.2649,0.2361,-1.0836,-0.0188,0.9171,0.27
1107,1453,The Brave One,0.1449,0.1393,0.1643,-1.6099,-0.6675,-0.56,0.2279
1108,1454,The Heartbreak Kid,0.3201,-0.5539,0.186,-1.3448,-0.8847,0.4181,-0.2794
1109,1455,Alive,-0.1909,-0.2232,-1.4224,0.3554,1.396,0.8011,0.1998
1110,1456,Colombiana,0.1531,-1.2581,0.0063,-0.8241,1.5439,0.2146,0.6438
1111,1457,8MM,0.3131,-1.0884,-1.25,-1.6485,-0.2051,-1.5598,-1.1959
1112,1458,Vampires Suck,0.0798,-3.0767,-0.2568,0.172,-1.4002,0.3305,-0.5114
1113,1459,Taxi,0.3894,-1.7707,-0.2209,0.1387,-0.5739,-1.1468,0.9999
1114,1460,Freedom Writers,-0.3355,0.2302,0.5035,-0.735,-0.4916,1.0232,0.3339
1115,1463,"To Wong Foo, Thanks for Everything, Julie Newmar",-0.397,0.0256,-1.07,0.151,0.8082,1.5263,0.0118
1116,1465,The Thin Red Line,-0.1877,1.1572,0.4397,-0.0343,-0.4986,0.69,1.2132
1117,1466,Vegas Vacation,-0.1438,-2.4674,-0.9263,1.1444,-0.711,0.7427,-0.2703
1118,1467,Sucker Punch,0.8145,-1.3967,0.2735,-1.1292,0.8666,-0.6121,-0.0241
1119,1468,National Security,0.385,-1.9323,-0.7003,-0.2086,-0.9112,-1.5957,0.1412
1120,1471,Accepted,-0.0997,-0.7126,0.2571,0.6785,-0.913,0.2973,1.4972
1121,1472,Death Race,0.2688,-1.299,-0.1614,0.0256,-0.2405,-1.6669,0.866
1122,1474,The Sentinel,0.3965,-1.0488,-0.0022,-0.9725,1.2184,0.3007,0.7902
1123,1475,Mad Max Beyond Thunderdome,-0.0586,0.2669,-2.2708,-0.3784,2.4754,-0.9121,0.7662
1124,1478,Hanging Up,0.0396,-1.3004,0.261,0.4494,-1.5757,0.4604,0.5842
1125,1479,Derailed,0.1738,-1.0204,0.3427,-1.6264,0.6042,-0.0422,0.7596
1126,1482,In the Bedroom,-0.6983,1.6644,0.8675,-0.2605,-0.0432,1.2043,1.5549
1127,1484,The Pink Panther 2,0.5354,-1.7425,0.2956,0.0688,-0.2256,-1.2925,1.0132
1128,1485,Shine,-0.4835,1.4339,0.0853,-0.2562,0.0644,1.4265,0.5418
1129,1486,The Island,1.5452,-0.727,-0.0437,-1.2225,1.1396,-2.0178,-0.0703
1130,1487,The Mothman Prophecies,-0.0826,-0.2874,0.2753,-0.9817,-0.0691,0.7651,0.5127
1131,1488,Changeling,0.3138,1.0968,-0.2268,-1.9746,-0.7652,-3.0228,-0.4149
1132,1489,Robin Hood: Men in Tights,-0.2974,-0.0274,-1.3141,0.0161,2.0442,0.4938,0.4778
1133,1490,Jeepers Creepers 2,-0.1084,-0.5379,-0.7112,-0.2283,0.5879,1.5948,0.4298
1134,1491,Summer School,-0.3704,-1.5806,-1.4432,1.4347,-0.4856,0.7792,0.1263
1135,1492,The Indian in the Cupboard,-0.2357,0.1673,-1.341,1.1445,-0.0592,-1.1705,0.8989
1136,1493,Silkwood,-0.428,0.9404,-1.7673,-0.0011,-0.3971,0.7222,-0.5275
1137,1494,Larry Crowne,0.0871,-1.0351,1.1148,0.1331,-1.472,-0.0217,1.5321
1138,1495,The American,0.0514,-0.006,1.0146,-1.3462,0.1717,0.8467,1.5256
1139,1496,Children of Men,0.3871,1.0931,0.6158,-1.1779,2.1812,-1.4814,2.0204
1140,1497,No Way Out,-0.4033,0.2027,-1.8641,0.0225,1.2381,0.3783,-0.206
1141,1499,Hannah and Her Sisters,-0.4999,2.189,-2.2957,-1.1881,-1.1192,-1.4053,-1.5939
1142,1501,Intolerable Cruelty,0.1742,1.2377,0.2686,-1.8834,-1.1774,-0.4667,0.0718
1143,1502,Selena,-0.2921,0.3617,-0.2968,0.035,-0.0381,1.7491,0.55
1144,1504,Honeymoon in Vegas,-0.4537,-0.0456,-1.1514,1.6738,-0.3236,0.6687,1.2902
1145,1505,For Love of the Game,0.5311,0.1218,-0.1712,-0.8351,-1.2945,0.1705,-0.6119
1146,1506,K-19: The Widowmaker,0.462,-0.1521,0.4602,-0.9465,1.2414,-0.7216,1.3543
1147,1508,Deck the Halls,0.1062,-2.4454,-0.1973,0.285,-1.4869,-0.0386,-0.1335
1148,1509,The Hot Chick,-0.0491,-2.2246,-0.4706,-1.05,0.6555,0.8467,-0.7801
1149,1510,Step Up Revolution,-0.1128,-0.1145,0.2119,0.102,0.4373,2.0807,0.1215
1150,1511,A Very Harold & Kumar 3D Christmas,-0.0762,-0.7315,0.7936,0.4788,-0.9832,0.3625,1.836
1151,1512,Drive,0.0395,0.5655,1.0931,-1.439,0.6203,0.3556,2.1715
1152,1513,Green Zone,0.8115,0.6497,0.9756,-1.2081,0.8949,-0.8003,1.379
1153,1514,The Skulls,0.2328,-1.2924,-0.7288,-1.3867,0.5352,-0.4302,-0.3798
1154,1515,Tyler Perrys Good Deeds,-0.096,0.026,-0.4348,-0.4206,-0.7075,0.3244,-0.855
1155,1517,50/50,-0.2537,0.3344,1.4708,0.4105,-1.6752,0.5138,2.4772
1156,1519,Red Heat,-0.1074,0.125,-1.8125,-0.9016,0.9414,-0.4959,0.0258
1157,1521,The Truth About Cats & Dogs,-0.384,0.0007,-0.7985,1.004,-0.9781,-0.0934,0.7843
1158,1525,Cradle 2 the Grave,0.2268,-1.5956,-0.4632,-1.4065,0.9169,0.0432,0.1372
1159,1526,Addicted to Love,-0.2034,-0.5019,-0.3146,1.1584,-0.6957,0.5357,1.3631
1160,1527,Dangerous Liaisons,-0.6074,1.5211,-1.0966,-0.3706,-0.9952,0.845,-0.631
1161,1531,Thirteen Days,0.2209,0.0934,0.0103,-0.7462,0.4019,-0.5716,0.59
1162,1534,Courageous,-0.5081,-1.1476,0.0425,-0.2006,-0.2141,1.5334,-0.5075
1163,1535,Monster,-0.4416,0.9965,0.9631,-0.7435,0.5907,0.814,1.5244
1164,1536,Malibus Most Wanted,-0.0814,-1.687,-0.2152,0.1741,-1.433,0.2504,0.3557
1165,1537,The Doors,-0.3532,0.9707,-1.3656,-0.5433,-1.2972,-0.1194,-1.0942
1166,1538,Eternal Sunshine of the Spotless Mind,-0.1114,0.9639,0.5233,-1.511,0.5826,-0.5746,1.4053
1167,1539,"Like Father, Like Son",-0.4184,-0.0354,-1.4735,1.7925,0.5749,0.135,1.5819
1168,1540,Muppet Treasure Island,-0.2515,-0.306,-0.9837,1.5594,0.5677,-0.0729,1.82
1169,1541,Babel,-0.2575,0.892,0.9766,-0.4958,-0.4603,0.7801,0.892
1170,1542,Alexander,0.7583,0.0466,0.6543,-1.2039,-1.9715,-1.5086,-1.754
1171,1543,The Hunted,0.3327,-0.8198,0.1548,-0.1306,-0.2902,-1.7327,1.5634
1172,1544,The Reader,-0.4097,0.5643,1.1192,-0.4471,-0.7614,1.3166,-0.2044
1173,1545,My Dog Skip,-0.3296,-0.1992,-0.2851,0.5733,-1.1207,-0.0439,1.5942
1174,1546,Instinct,0.4247,-0.6298,-0.4605,-0.5244,0.0895,0.2494,-0.6255
1175,1547,The Best Man,-0.4002,0.0655,-0.0577,-0.7335,-0.7432,1.4091,0.2016
1176,1548,Snakes on a Plane,0.348,-0.9792,-0.0585,-1.4996,0.4904,0.0294,0.6969
1177,1549,Closer,-0.2072,0.6547,0.7014,0.048,-1.7494,-1.2678,0.9137
1178,1550,The Relic,-0.1543,-0.4129,-0.9867,-0.7384,0.0176,0.7179,-0.4396
1179,1554,Stuck on You,0.1738,-0.1829,0.1593,-1.4509,-0.897,0.3113,0.13
1180,1558,Dreamcatcher,0.5026,-0.8808,-0.023,-1.7289,0.154,-1.3777,0.1622
1181,1559,Marmaduke,0.2305,-1.7716,0.3809,0.3219,-1.2871,-0.093,0.221
1182,1560,Flags of Our Fathers,0.2713,1.5956,0.1519,-1.8846,-2.0758,-1.8335,-1.154
1183,1561,Devil,-0.0287,-1.5085,0.1452,0.7189,-0.5457,0.3749,0.8291
1184,1562,The Constant Gardener,-0.1235,0.881,0.772,-0.9691,0.9898,-0.181,2.1869
1185,1563,I Spy,0.5428,-1.5611,-0.0118,-0.0253,-0.4452,-1.4031,1.0708
1186,1567,Fireproof,-0.6106,-1.2422,-0.3088,-0.1235,-0.0371,1.6351,-0.8191
1187,1569,The Long Kiss Goodnight,0.273,-0.703,-1.236,-1.2239,0.5412,-1.3063,-0.6904
1188,1573,Halloween II,-0.036,-0.9667,-0.0681,-0.8314,0.1845,1.2119,0.0946
1189,1574,See Spot Run,0.005,-2.3037,-0.4142,0.2486,-1.5703,0.0227,-0.2042
1190,1575,The Informant!,0.0798,0.8747,0.0858,-2.2532,-1.2818,-1.371,-0.1214
1191,1578,Grand Canyon,-0.4845,0.4739,-1.1002,-0.1974,-0.4779,0.5567,-0.7671
1192,1579,Breach,-0.1788,0.7684,1.0574,-0.9845,0.5088,0.6027,1.4931
1193,1581,Striptease,-0.104,0.0265,-1.0348,0.2098,1.7271,0.7555,0.7919
1194,1582,Zodiac,0.4693,0.9351,0.6329,-0.9717,0.2755,-1.1769,1.6702
1195,1583,The Rite,0.3758,-1.2184,0.5179,-1.5199,0.6336,-0.1328,0.709
1196,1584,Arthur,0.2075,-1.7956,0.7845,-1.307,-0.2921,1.3334,0.0521
1197,1585,Daylight,0.0939,-0.2206,-1.4745,-0.2566,0.9877,0.3689,-0.3131
1198,1586,Dracula 2000,-0.1162,-1.8084,-0.498,0.9435,-0.6449,-0.0869,0.0173
1199,1588,The Joy Luck Club,-0.5739,0.8487,-0.7056,0.3559,0.0785,1.2033,0.0877
1200,1590,In Her Shoes,0.0955,0.4396,0.6031,-1.0414,-1.1644,0.7503,0.5267
1201,1591,Bad News Bears,0.0275,0.6315,0.2963,-1.7095,-0.9311,-0.2175,0.3841
1202,1592,Drillbit Taylor,0.1514,-1.3526,0.0728,-1.1622,-0.3128,1.0372,-0.4896
1203,1593,Team America: World Police,0.0138,0.1384,0.744,-1.2522,-0.1875,1.0308,1.0271
1204,1594,Homeward Bound II: Lost in San Francisco,-0.1678,-0.7821,-1.405,1.0921,0.0575,-0.4571,0.8073
1205,1595,The Last House on the Left,-0.0003,-1.2011,0.3317,-0.7296,0.3201,1.3454,0.1141
1206,1597,Hereafter,0.2504,0.9477,0.3992,-2.275,-2.4698,-1.7641,-1.2686
1207,1599,Driven,0.3715,-1.0546,-0.4674,-1.4657,-1.3002,-0.0836,-1.8666
1208,1600,The 13th Warrior,0.7045,-0.5658,-0.1661,-1.1811,0.205,-0.4362,-1.4284
1209,1601,Taking Lives,0.3395,-1.1729,-0.0219,-1.6416,0.6025,-0.2643,0.1395
1210,1602,When in Rome,0.1038,-2.1475,0.2286,0.2973,-1.4924,0.0436,-0.0317
1211,1604,The Accidental Tourist,-0.3972,0.3182,-1.5041,-0.3586,-0.0122,0.4021,-0.6915
1212,1605,Just Friends,-0.0751,-1.4551,0.1097,0.2974,-1.3501,-0.0318,0.3535
1213,1606,Proof of Life,0.2928,-0.4459,-0.2935,-1.286,-0.0882,-0.8105,-0.012
1214,1608,The Pianist,-0.4209,1.6102,0.8866,-0.7709,-1.5117,0.3209,0.2201
1215,1609,Darkness Falls,0.0371,-2.2368,-0.3437,0.1478,-1.4316,0.2133,0.2792
1216,1610,October Sky,-0.2169,0.6569,-0.3823,-0.3978,-1.1771,1.5125,-0.4938
1217,1612,Almost Famous,-0.042,1.3024,0.7013,-0.8469,-0.809,0.8665,0.6477
1218,1613,Jungle Fever,-0.615,0.7391,-1.8186,-0.2634,-0.2483,-0.0962,-0.7703
1219,1615,Black Sheep,-0.1578,-0.1946,-0.9994,1.5849,-0.3023,0.6839,1.1049
1220,1617,Bride of Chucky,-0.2779,-0.5922,-1.0298,1.1957,-0.6335,0.3247,0.8101
1221,1618,Love and Other Drugs,0.0795,0.0915,0.8845,-1.4602,-1.3149,0.536,-0.1882
1222,1620,The Age of Innocence,-0.4465,2.2855,-0.6998,-0.632,-1.7516,-0.103,-0.5101
1223,1621,"Definitely, Maybe",-0.125,-0.5117,0.6217,-0.9273,0.0827,1.2887,0.3847
1224,1624,The Lost Boys,-0.2245,-0.0654,-2.1054,0.3996,-0.7085,-2.158,-0.0143
1225,1626,Silverado,-0.4729,0.4387,-1.5534,-0.1349,-0.5328,0.7351,-0.8421
